conta_contabil;orgao;uniorcam;saldo_anterior_debito;saldo_anterior_credito;movimentacao_debito;movimentacao_credito;saldo_atual_debito;saldo_atual_credito;especificacao;tipo_nivel;numero_nivel;obsoleto1;escrituracao;natureza_informacao;indicador_superavit_financeiro;recurso_vinculado;complemento_recurso_vinculado;fonte_recurso_stn;acompanhamento_execucao_orcamentaria;data_inicial;data_final;data_geracao;cnpj;entidade;arquivo
2.1.8.8.2.00.00.00.00.00.00.000;01;0101;0,00;0,00;441,94;441,94;0,00;0,00;"VALORES RESTITUIVEIS - INTRA OFSS";S;05;F;N;P;F;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
2.1.8.8.2.01.04.00.00.00.00.000;01;0101;0,00;0,00;441,94;441,94;0,00;0,00;"IMPOSTO SOBRE A RENDA RETIDO NA FONTE - IRRF";S;07;F;N;P;F;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
2.1.8.8.2.01.04.03.00.00.00.000;01;0101;0,00;0,00;441,94;441,94;0,00;0,00;"IRRF - CAMARA DE VEREADORES";A;08;F;S;P;F;8006;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
2.1.8.8.3.00.00.00.00.00.00.000;01;0101;0,00;0,00;8.219,93;9.905,02;0,00;1.685,09;"VALORES RESTITUIVEIS - INTER OFSS - UNIAO";S;05;F;N;P;F;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
2.1.8.8.3.01.00.00.00.00.00.000;01;0101;0,00;0,00;8.219,93;9.905,02;0,00;1.685,09;CONSIGNACOES;S;06;F;N;P;F;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
2.1.8.8.3.01.02.00.00.00.00.000;01;0101;0,00;0,00;8.219,93;9.905,02;0,00;1.685,09;"CONTRIBUICAO AO RGPS";S;07;F;N;P;F;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
2.1.8.8.3.01.02.02.00.00.00.000;01;0101;0,00;0,00;8.219,93;9.905,02;0,00;1.685,09;"INSS - CAMARA DE VEREADORES";A;08;F;S;P;F;8006;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
2.3.0.0.0.00.00.00.00.00.00.000;01;0101;0,00;27.669,90;592.430,02;592.430,02;0,00;27.669,90;"PATRIMONIO LIQUIDO";S;02;P;N;P;F;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
2.3.7.0.0.00.00.00.00.00.00.000;01;0101;0,00;27.669,90;592.430,02;592.430,02;0,00;27.669,90;"RESULTADOS ACUMULADOS";S;03;P;N;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
2.3.7.1.0.00.00.00.00.00.00.000;01;0101;0,00;27.669,90;592.430,02;592.430,02;0,00;27.669,90;"SUPERAVITS OU DEFICITS ACUMULADOS";S;04;P;N;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
2.3.7.1.1.00.00.00.00.00.00.000;01;0101;711.756,40;0,00;247.715,23;247.715,23;711.756,40;0,00;"SUPERAVITS OU DEFICITS ACUMULADOS - CONSOLIDACAO";S;05;P;N;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
2.3.7.1.1.01.00.00.00.00.00.000;01;0101;247.715,23;0,00;0,00;247.715,23;0,00;0,00;"SUPERAVITS OU DEFICITS DO EXERCICIO";A;06;P;S;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
2.3.7.1.1.02.00.00.00.00.00.000;01;0101;464.041,17;0,00;247.715,23;0,00;711.756,40;0,00;"SUPERAVITS OU DEFICITS DE EXERCICIOS ANTERIORES";A;06;P;S;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
2.3.7.1.2.00.00.00.00.00.00.000;01;0101;0,00;891.917,69;295.408,64;295.408,64;0,00;891.917,69;"SUPERAVITS OU DEFICITS ACUMULADOS - INTRA OFSS";S;05;P;N;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
2.3.7.1.2.01.00.00.00.00.00.000;01;0101;0,00;295.408,64;295.408,64;0,00;0,00;0,00;"SUPERAVITS OU DEFICITS DO EXERCICIO";A;06;P;S;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
2.3.7.1.2.02.00.00.00.00.00.000;01;0101;0,00;596.509,05;0,00;295.408,64;0,00;891.917,69;"SUPERAVITS OU DEFICITS DE EXERCICIOS ANTERIORES";A;06;P;S;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
2.3.7.1.3.00.00.00.00.00.00.000;01;0101;152.491,39;0,00;49.306,15;49.306,15;152.491,39;0,00;"SUPERAVITS OU DEFICITS ACUMULADOS - INTER OFSS - UNIAO";S;05;P;N;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
2.3.7.1.3.01.00.00.00.00.00.000;01;0101;49.306,15;0,00;0,00;49.306,15;0,00;0,00;"SUPERAVITS OU DEFICITS DO EXERCICIO";A;06;P;S;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
2.3.7.1.3.02.00.00.00.00.00.000;01;0101;103.185,24;0,00;49.306,15;0,00;152.491,39;0,00;"SUPERAVITS OU DEFICITS DE EXERCICIOS ANTERIORES";A;06;P;S;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
3.0.0.0.0.00.00.00.00.00.00.000;01;0101;0,00;0,00;158.201,83;0,00;158.201,83;0,00;"VARIACAO PATRIMONIAL DIMINUTIVA";S;01;C;N;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
3.1.0.0.0.00.00.00.00.00.00.000;01;0101;0,00;0,00;131.129,76;0,00;131.129,76;0,00;"PESSOAL E ENCARGOS";S;02;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
3.1.1.0.0.00.00.00.00.00.00.000;01;0101;0,00;0,00;109.864,42;0,00;109.864,42;0,00;"REMUNERACAO A PESSOAL";S;03;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
3.1.1.2.0.00.00.00.00.00.00.000;01;0101;0,00;0,00;109.864,42;0,00;109.864,42;0,00;"REMUNERACAO A PESSOAL ATIVO CIVIL – ABRANGIDOS PELO - RGPS";S;04;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
3.1.1.2.1.00.00.00.00.00.00.000;01;0101;0,00;0,00;109.864,42;0,00;109.864,42;0,00;"REMUNERACAO A PESSOAL ATIVO CIVIL – ABRANGIDOS PELO - RGPS - CONSOLIDACAO";S;05;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
3.1.1.2.1.01.00.00.00.00.00.000;01;0101;0,00;0,00;109.864,42;0,00;109.864,42;0,00;"VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL - RGPS";S;06;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
3.1.1.2.1.01.22.00.00.00.00.000;01;0101;0,00;0,00;8.600,70;0,00;8.600,70;0,00;"13. SALARIO";A;07;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
3.1.1.2.1.01.31.00.00.00.00.000;01;0101;0,00;0,00;101.263,72;0,00;101.263,72;0,00;SUBSIDIOS;A;07;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
3.1.2.0.0.00.00.00.00.00.00.000;01;0101;0,00;0,00;21.265,34;0,00;21.265,34;0,00;"ENCARGOS PATRONAIS";S;03;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
3.1.2.2.0.00.00.00.00.00.00.000;01;0101;0,00;0,00;21.265,34;0,00;21.265,34;0,00;"ENCARGOS PATRONAIS - RGPS";S;04;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
3.1.2.2.3.00.00.00.00.00.00.000;01;0101;0,00;0,00;21.265,34;0,00;21.265,34;0,00;"ENCARGOS PATRONAIS - RGPS - INTER OFSS - UNIAO";S;05;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
3.1.2.2.3.01.00.00.00.00.00.000;01;0101;0,00;0,00;21.265,34;0,00;21.265,34;0,00;"CONTRIBUICOES PREVIDENCIARIAS - RGPS";A;06;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
3.3.0.0.0.00.00.00.00.00.00.000;01;0101;0,00;0,00;27.072,07;0,00;27.072,07;0,00;"USO DE BENS, SERVICOS E CONSUMO DE CAPITAL FIXO";S;02;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
3.3.1.0.0.00.00.00.00.00.00.000;01;0101;0,00;0,00;339,94;0,00;339,94;0,00;"USO DE MATERIAL DE CONSUMO";S;03;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
3.3.1.1.0.00.00.00.00.00.00.000;01;0101;0,00;0,00;339,94;0,00;339,94;0,00;"CONSUMO DE MATERIAL";S;04;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
3.3.1.1.1.00.00.00.00.00.00.000;01;0101;0,00;0,00;339,94;0,00;339,94;0,00;"CONSUMO DE MATERIAL - CONSOLIDACAO";S;05;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
3.3.1.1.1.26.00.00.00.00.00.000;01;0101;0,00;0,00;339,94;0,00;339,94;0,00;"MATERIAL ELETRICO E ELETRONICO";A;06;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
3.3.2.0.0.00.00.00.00.00.00.000;01;0101;0,00;0,00;25.996,05;0,00;25.996,05;0,00;SERVICOS;S;03;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
3.3.2.1.0.00.00.00.00.00.00.000;01;0101;0,00;0,00;5.214,75;0,00;5.214,75;0,00;DIARIAS;S;04;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
3.3.2.1.1.00.00.00.00.00.00.000;01;0101;0,00;0,00;5.214,75;0,00;5.214,75;0,00;"DIARIAS - CONSOLIDACAO";S;05;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
3.3.2.1.1.01.00.00.00.00.00.000;01;0101;0,00;0,00;5.214,75;0,00;5.214,75;0,00;"DIARIAS  PESSOAL CIVIL";A;06;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
3.3.2.3.0.00.00.00.00.00.00.000;01;0101;0,00;0,00;20.781,30;0,00;20.781,30;0,00;"SERVICOS TERCEIROS - PJ";S;04;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
3.3.2.3.1.00.00.00.00.00.00.000;01;0101;0,00;0,00;20.781,30;0,00;20.781,30;0,00;"SERVICOS TERCEIROS - PJ - CONSOLIDACAO";S;05;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
3.3.2.3.1.01.00.00.00.00.00.000;01;0101;0,00;0,00;7.750,00;0,00;7.750,00;0,00;"CONSULTORIA E ASSESSORIA";A;06;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
3.3.2.3.1.05.00.00.00.00.00.000;01;0101;0,00;0,00;2.800,00;0,00;2.800,00;0,00;PUBLICIDADE;A;06;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
3.3.2.3.1.11.00.00.00.00.00.000;01;0101;0,00;0,00;1.200,00;0,00;1.200,00;0,00;"SERVICOS RELACIONADOS A TECNOLOGIA DA INFORMACAO";A;06;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
3.3.2.3.1.30.00.00.00.00.00.000;01;0101;0,00;0,00;1.050,00;0,00;1.050,00;0,00;"SELECAO E TREINAMENTO";A;06;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
3.3.2.3.1.46.00.00.00.00.00.000;01;0101;0,00;0,00;410,00;0,00;410,00;0,00;"SERVICOS GRAFICOS E EDITORIAIS";A;06;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
3.3.2.3.1.56.00.00.00.00.00.000;01;0101;0,00;0,00;6.881,30;0,00;6.881,30;0,00;"PASSAGENS E DESPESAS COM LOCOMOCAO";A;06;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
3.3.2.3.1.99.00.00.00.00.00.000;01;0101;0,00;0,00;690,00;0,00;690,00;0,00;"OUTROS SERVICOS TERCEIROS - PJ";S;06;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
3.3.2.3.1.99.54.00.00.00.00.000;01;0101;0,00;0,00;690,00;0,00;690,00;0,00;"SERVICOS DE TRANSPORTES - DIVERSOS";A;07;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
3.3.3.0.0.00.00.00.00.00.00.000;01;0101;0,00;0,00;736,08;0,00;736,08;0,00;"DEPRECIACAO, AMORTIZACAO E EXAUSTAO";S;03;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
3.3.3.1.0.00.00.00.00.00.00.000;01;0101;0,00;0,00;736,08;0,00;736,08;0,00;DEPRECIACAO;S;04;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
3.3.3.1.1.00.00.00.00.00.00.000;01;0101;0,00;0,00;736,08;0,00;736,08;0,00;"DEPRECIACAO - CONSOLIDACAO";S;05;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
3.3.3.1.1.01.00.00.00.00.00.000;01;0101;0,00;0,00;736,08;0,00;736,08;0,00;"DEPRECIACAO DE IMOBILIZADO";S;06;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
3.3.3.1.1.01.01.00.00.00.00.000;01;0101;0,00;0,00;736,08;0,00;736,08;0,00;"DEPRECIACAO DE BENS MOVEIS";A;07;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
4.0.0.0.0.00.00.00.00.00.00.000;01;0101;0,00;0,00;0,00;178.000,00;0,00;178.000,00;"VARIACAO PATRIMONIAL AUMENTATIVA";S;01;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
4.5.0.0.0.00.00.00.00.00.00.000;01;0101;0,00;0,00;0,00;178.000,00;0,00;178.000,00;"TRANSFERENCIAS E DELEGACOES RECEBIDAS";S;02;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
4.5.1.0.0.00.00.00.00.00.00.000;01;0101;0,00;0,00;0,00;178.000,00;0,00;178.000,00;"TRANSFERENCIAS INTRAGOVERNAMENTAIS";S;03;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
4.5.1.1.0.00.00.00.00.00.00.000;01;0101;0,00;0,00;0,00;178.000,00;0,00;178.000,00;"TRANSFERENCIAS RECEBIDAS PARA A EXECUCAO ORCAMENTARIA";S;04;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
4.5.1.1.2.00.00.00.00.00.00.000;01;0101;0,00;0,00;0,00;178.000,00;0,00;178.000,00;"TRANSFERENCIAS RECEBIDAS PARA A EXECUCAO ORCAMENTARIA - INTRA OFSS";S;05;F;N;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
4.5.1.1.2.02.01.01.00.00.00.000;01;0101;0,00;0,00;0,00;178.000,00;0,00;178.000,00;"TRANSFERENCIA DE COTA FINANCEIRA RECEBIDA DE OUTRA ENTIDADE - RECURSO LIVRE";A;08;F;S;P;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
5.0.0.0.0.00.00.00.00.00.00.000;01;0101;0,00;0,00;1.087.255,05;0,00;1.087.255,05;0,00;"CONTROLES DA APROVACAO DO PLANEJAMENTO E ORCAMENTO";S;01;F;N;O;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
5.2.0.0.0.00.00.00.00.00.00.000;01;0101;0,00;0,00;1.087.255,05;0,00;1.087.255,05;0,00;"ORCAMENTO APROVADO";S;02;P;N;O;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
5.2.2.0.0.00.00.00.00.00.00.000;01;0101;0,00;0,00;1.087.255,05;0,00;1.087.255,05;0,00;"FIXACAO DA DESPESA";S;03;F;N;O;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
5.2.2.1.0.00.00.00.00.00.00.000;01;0101;0,00;0,00;900.000,00;0,00;900.000,00;0,00;"DOTACAO ORCAMENTARIA";S;04;F;N;O;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
5.2.2.1.1.00.00.00.00.00.00.000;01;0101;0,00;0,00;900.000,00;0,00;900.000,00;0,00;"DOTACAO INICIAL";S;05;F;N;O;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
5.2.2.1.1.01.00.00.00.00.00.000;01;0101;0,00;0,00;900.000,00;0,00;900.000,00;0,00;"CREDITO INICIAL";A;06;F;S;O;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
5.2.2.9.0.00.00.00.00.00.00.000;01;0101;0,00;0,00;187.255,05;0,00;187.255,05;0,00;"OUTROS CONTROLES DA DESPESA ORCAMENTARIA";S;04;F;N;O;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
5.2.2.9.2.00.00.00.00.00.00.000;01;0101;0,00;0,00;187.255,05;0,00;187.255,05;0,00;"EMPENHOS POR EMISSAO";S;05;F;N;O;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
5.2.2.9.2.01.00.00.00.00.00.000;01;0101;0,00;0,00;187.255,05;0,00;187.255,05;0,00;"EXECUCAO DA DESPESA POR NOTA DE EMPENHO";S;06;F;N;O;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
5.2.2.9.2.01.01.00.00.00.00.000;01;0101;0,00;0,00;187.255,05;0,00;187.255,05;0,00;"EMISSAO DE EMPENHOS";A;07;F;S;O;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
6.0.0.0.0.00.00.00.00.00.00.000;01;0101;0,00;0,00;801.955,37;1.889.210,42;0,00;1.087.255,05;"CONTROLES DA EXECUCAO DO PLANEJAMENTO E ORCAMENTO";S;01;P;N;O;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
6.2.0.0.0.00.00.00.00.00.00.000;01;0101;0,00;0,00;801.955,37;1.889.210,42;0,00;1.087.255,05;"EXECUCAO DO ORCAMENTO";S;02;P;N;O;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
6.2.2.0.0.00.00.00.00.00.00.000;01;0101;0,00;0,00;801.955,37;1.889.210,42;0,00;1.087.255,05;"EXECUCAO DA DESPESA";S;03;F;N;O;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
6.2.2.1.0.00.00.00.00.00.00.000;01;0101;0,00;0,00;494.605,21;1.394.605,21;0,00;900.000,00;"DISPONIBILIDADES DE CREDITO";S;04;F;N;O;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
6.2.2.1.1.00.00.00.00.00.00.000;01;0101;0,00;0,00;187.255,05;900.000,00;0,00;712.744,95;"CREDITO DISPONIVEL";A;05;F;S;O;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
6.2.2.1.3.00.00.00.00.00.00.000;01;0101;0,00;0,00;307.350,16;494.605,21;0,00;187.255,05;"CREDITO UTILIZADO";S;05;F;N;O;;0000;0000;0000;0000;2022-01-01;2022-05-31;2022-06-09;29363995000137;"CAMARA DE VERADORES DE NOVA CANDELARIA";"input/cm\BAL_VER.TXT"
